student	question	course_page_number	unit_page_number	module_page_number	page_question_number	question_type	answered
5e1cee0015f61a0d1ccbbad4	5e01b816807e2b706c82fdc4	55	53	2	16	HA_MC	1
5e1cee0015f61a0d1ccbbad4	5e01b816807e2b706c82fe1e	55	53	2	17	HA_MC	1
5e1cee0015f61a0d1ccbbad4	5e01b816807e2b706c82fe84	55	53	2	18	HA_MC	1
5e1cee0015f61a0d1ccbbad4	5e01b816807e2b706c82fed2	55	53	2	19	HA_MC	1
5e1cee0015f61a0d1ccbbad4	5e01b808807e2b706c82d8d6	55	53	2	0	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b808807e2b706c82d8fa	55	53	2	1	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b809807e2b706c82d91e	55	53	2	2	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b809807e2b706c82d942	55	53	2	3	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b7d9807e2b706c825249	55	53	2	4	HA_MC	1
5e1cee0015f61a0d1ccbbad4	5e01b817807e2b706c8300c6	24	22	9	11	HA_SelfReport	1
5e1cee0015f61a0d1ccbbad4	5e01b817807e2b706c8300f2	24	22	9	12	HA_SelfReport	1
5e1cee0015f61a0d1ccbbad4	5e01b80d807e2b706c82e5cf	24	22	9	13	HA_SelfReport	0
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c658	24	22	9	0	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c67c	24	22	9	1	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c6a4	24	22	9	2	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c6c0	24	22	9	3	HA_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c6fd	24	22	9	4	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c715	24	22	9	5	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c781	24	22	9	6	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c799	24	22	9	7	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c7b1	24	22	9	8	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c7c9	24	22	9	9	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c7e1	24	22	9	10	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c813	21	19	6	0	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c84a	21	19	6	1	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b803807e2b706c82c862	21	19	6	2	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b803807e2b706c82c8b0	21	19	6	3	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b803807e2b706c82c8c8	21	19	6	4	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b803807e2b706c82c8e0	21	19	6	5	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b803807e2b706c82c9a3	21	19	6	6	HA_DnD_Table	1
5e1cee0015f61a0d1ccbbad4	5e01b803807e2b706c82c9b9	21	19	6	7	HA_DnD_Table	1
5e1cee0015f61a0d1ccbbad4	5e01b803807e2b706c82c9cf	21	19	6	8	HA_DnD_Table	1
5e1cee0015f61a0d1ccbbad4	5e01b803807e2b706c82c9e5	21	19	6	9	HA_DnD_Table	1
5e1cee0015f61a0d1ccbbad4	5e01b801807e2b706c82c4e0	10	8	7	0	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b801807e2b706c82c4f8	10	8	7	1	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b801807e2b706c82c510	10	8	7	2	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c59a	10	8	7	3	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c5b2	10	8	7	4	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c5ca	10	8	7	5	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c5e2	10	8	7	6	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c5fa	10	8	7	7	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c612	10	8	7	8	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b802807e2b706c82c62a	10	8	7	9	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b800807e2b706c82c0bf	9	7	6	0	AG_Matching	1
5e1cee0015f61a0d1ccbbad4	5e01b800807e2b706c82c0d3	9	7	6	1	AG_Matching	1
5e1cee0015f61a0d1ccbbad4	5e01b800807e2b706c82c0e7	9	7	6	2	AG_Matching	1
5e1cee0015f61a0d1ccbbad4	5e01b800807e2b706c82c131	9	7	6	3	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b800807e2b706c82c149	9	7	6	4	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b800807e2b706c82c161	9	7	6	5	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b800807e2b706c82c1a0	9	7	6	6	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b800807e2b706c82c1b8	9	7	6	7	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b800807e2b706c82c1f7	9	7	6	8	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b800807e2b706c82c20f	9	7	6	9	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b800807e2b706c82c24e	9	7	6	10	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b801807e2b706c82c266	9	7	6	11	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b7fe807e2b706c82bbf0	9	7	6	12	HA_MCMS	1
5e1cee0015f61a0d1ccbbad4	5e01b814807e2b706c82f99e	6	4	3	10	HA_MC	1
5e1cee0015f61a0d1ccbbad4	5e01b814807e2b706c82f9d2	6	4	3	11	HA_SelfReport	1
5e1cee0015f61a0d1ccbbad4	5e01b814807e2b706c82f9fe	6	4	3	12	HA_SelfReport	1
5e1cee0015f61a0d1ccbbad4	5e01b7e1807e2b706c8268df	6	4	3	0	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b7e1807e2b706c826933	6	4	3	1	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b7e1807e2b706c826987	6	4	3	2	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b7e1807e2b706c8269db	6	4	3	3	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b7e1807e2b706c826a2f	6	4	3	4	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b7e2807e2b706c826a83	6	4	3	5	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b7e2807e2b706c826ad7	6	4	3	6	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b7e2807e2b706c826b2b	6	4	3	7	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b7f9807e2b706c82addb	6	4	3	8	HA_MC	1
5e1cee0015f61a0d1ccbbad4	5e01b7f9807e2b706c82ae29	6	4	3	9	HA_MC	1
5e1cee0015f61a0d1ccbbad4	5e01b81a807e2b706c8308ab	53	51	0	12	HA_DnD_Table	1
5e1cee0015f61a0d1ccbbad4	5e01b81a807e2b706c8308c3	53	51	0	13	HA_DnD_Table	1
5e1cee0015f61a0d1ccbbad4	5e01b81a807e2b706c8308db	53	51	0	14	HA_DnD_Table	1
5e1cee0015f61a0d1ccbbad4	5e01b815807e2b706c82fac8	53	51	0	20	HA_SnC	1
5e1cee0015f61a0d1ccbbad4	5e01b805807e2b706c82cfb0	53	51	0	0	AG_Matching	1
5e1cee0015f61a0d1ccbbad4	5e01b805807e2b706c82cfc0	53	51	0	1	AG_Matching	1
5e1cee0015f61a0d1ccbbad4	5e01b805807e2b706c82cfd0	53	51	0	2	AG_Matching	1
5e1cee0015f61a0d1ccbbad4	5e01b805807e2b706c82cff4	53	51	0	3	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b805807e2b706c82d018	53	51	0	4	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b805807e2b706c82d040	53	51	0	5	AG_Matching	1
5e1cee0015f61a0d1ccbbad4	5e01b805807e2b706c82d050	53	51	0	6	AG_Matching	1
5e1cee0015f61a0d1ccbbad4	5e01b805807e2b706c82d060	53	51	0	7	AG_Matching	1
5e1cee0015f61a0d1ccbbad4	5e01b805807e2b706c82d088	53	51	0	8	AG_Matching	1
5e1cee0015f61a0d1ccbbad4	5e01b805807e2b706c82d098	53	51	0	9	AG_Matching	1
5e1cee0015f61a0d1ccbbad4	5e01b805807e2b706c82d0a8	53	51	0	10	AG_Matching	1
5e1cee0015f61a0d1ccbbad4	5e01b805807e2b706c82d0cc	53	51	0	11	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b7f8807e2b706c82ab27	53	51	0	15	HA_MC	1
5e1cee0015f61a0d1ccbbad4	5e01b7f8807e2b706c82ab55	53	51	0	16	HA_MC	1
5e1cee0015f61a0d1ccbbad4	5e01b7f8807e2b706c82ab83	53	51	0	17	HA_MC	1
5e1cee0015f61a0d1ccbbad4	5e01b7f8807e2b706c82abb1	53	51	0	18	HA_MC	1
5e1cee0015f61a0d1ccbbad4	5e01b7f9807e2b706c82abdf	53	51	0	19	HA_MC	1
5e1cee0015f61a0d1ccbbad4	5e01b7f4807e2b706c829ffe	46	44	4	5	HA_SelfReport	0
5e1cee0015f61a0d1ccbbad4	5e01b7f4807e2b706c82a02a	46	44	4	6	HA_SelfReport	0
5e1cee0015f61a0d1ccbbad4	5e01b81e807e2b706c8314ef	46	44	4	3	HA_SelfReport	0
5e1cee0015f61a0d1ccbbad4	5e01b81e807e2b706c83151b	46	44	4	4	HA_SelfReport	0
5e1cee0015f61a0d1ccbbad4	5e01b804807e2b706c82cbad	46	44	4	0	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b804807e2b706c82cbd1	46	44	4	1	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b804807e2b706c82cbf5	46	44	4	2	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b803807e2b706c82cadd	54	52	1	0	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b803807e2b706c82caff	54	52	1	1	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b803807e2b706c82cb25	54	52	1	2	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b804807e2b706c82cb4b	54	52	1	3	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b7e3807e2b706c826deb	54	52	1	6	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b7e3807e2b706c826e03	54	52	1	7	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b7e3807e2b706c826e1b	54	52	1	8	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b7e3807e2b706c826e33	54	52	1	9	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b7e3807e2b706c826e4b	54	52	1	10	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b7e3807e2b706c826e63	54	52	1	11	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b7e3807e2b706c826e7b	54	52	1	12	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b7e3807e2b706c826e93	54	52	1	13	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b7e3807e2b706c826eab	54	52	1	14	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b7e3807e2b706c826ec3	54	52	1	15	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b7e3807e2b706c826edb	54	52	1	16	HA_MC_Grid	1
5e1cee0015f61a0d1ccbbad4	5e01b80e807e2b706c82e827	54	52	1	4	HA_MC	1
5e1cee0015f61a0d1ccbbad4	5e01b80e807e2b706c82e855	54	52	1	5	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b803807e2b706c82ca15	32	30	3	0	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b7ed807e2b706c828aa3	32	30	3	7	HA_SelfReport	1
5e1cee0015f61a0d1ccbbad4	5e01b7ed807e2b706c828acf	32	30	3	8	HA_SelfReport	1
5e1cee0015f61a0d1ccbbad4	5e01b7ea807e2b706c8282d7	32	30	3	1	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b7ea807e2b706c828303	32	30	3	2	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b7ea807e2b706c82832f	32	30	3	3	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b7ea807e2b706c82835b	32	30	3	4	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b7ea807e2b706c82839d	32	30	3	5	HA_Pulldown	1
5e1cee0015f61a0d1ccbbad4	5e01b804807e2b706c82cb83	32	30	3	6	HA_SelfReport	1
5e1cee0015f61a0d1ccbbad4	5e01b7f4807e2b706c829f9e	42	40	0	0	HA_SelfReport	1
5e1cee0015f61a0d1ccbbad4	5e01b7f4807e2b706c829fca	42	40	0	1	HA_SelfReport	1
5e1cee0015f61a0d1ccbbad4	5e01b7e0807e2b706c8263e7	42	40	0	2	HA_SnC	1
5e1cee0015f61a0d1ccbbad4	5e01b805807e2b706c82cee0	47	45	5	0	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b805807e2b706c82cf04	47	45	5	1	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b805807e2b706c82cf28	47	45	5	2	AG_FITB	1
5e1cee0015f61a0d1ccbbad4	5e01b7da807e2b706c82539f	47	45	5	3	HA_MC	1
5e1cee0015f61a0d1ccbbad4	5e01b7da807e2b706c8253ed	47	45	5	4	HA_MC	1
5e1cee0015f61a0d1ccbbad4	5e01b7da807e2b706c82543b	47	45	5	5	HA_MC	1
5e1cee0015f61a0d1ccbbad4	5e01b7da807e2b706c825489	47	45	5	6	HA_MC	1
5e1cee0015f61a0d1ccbbad4	5e01b7da807e2b706c8254d7	47	45	5	7	HA_MC	1
5e1de2b800b3a444404c3f37	5e01b7db807e2b706c8257de	17	15	2	6	HA_MCMS	0
5e1de2b800b3a444404c3f37	5e01b7f3807e2b706c829bae	17	15	2	0	AG_FITB	1
5e1de2b800b3a444404c3f37	5e01b7f3807e2b706c829bd2	17	15	2	1	AG_FITB	1
5e1de2b800b3a444404c3f37	5e01b7f3807e2b706c829bf6	17	15	2	2	AG_FITB	0
5e1de2b800b3a444404c3f37	5e01b7f3807e2b706c829c1e	17	15	2	3	AG_Matching	0
5e1de2b800b3a444404c3f37	5e01b7f3807e2b706c829c2e	17	15	2	4	AG_Matching	0
5e1de2b800b3a444404c3f37	5e01b7f3807e2b706c829c3e	17	15	2	5	AG_Matching	0
5e1de2b800b3a444404c3f37	5e01b81f807e2b706c8316e9	17	15	2	7	HA_SelfReport	0
5e1de2b800b3a444404c3f37	5e01b7f4807e2b706c829dc2	5	3	2	0	AG_FITB	1
5e1de2b800b3a444404c3f37	5e01b7f4807e2b706c829de8	5	3	2	1	AG_FITB	1
5e1de2b800b3a444404c3f37	5e01b7f4807e2b706c829e0c	5	3	2	2	AG_FITB	1
5e1de2b800b3a444404c3f37	5e01b7f4807e2b706c829e34	5	3	2	3	AG_FITB	1
5e1de2b800b3a444404c3f37	5e01b7f4807e2b706c829ea5	5	3	2	4	HA_MC_Grid	1
5e1de2b800b3a444404c3f37	5e01b7f4807e2b706c829eb9	5	3	2	5	HA_MC_Grid	1
5e1de2b800b3a444404c3f37	5e01b7f4807e2b706c829ecd	5	3	2	6	HA_MC_Grid	1
5e1de2b800b3a444404c3f37	5e01b7f4807e2b706c829ee1	5	3	2	7	HA_MC_Grid	1
5e1de2b800b3a444404c3f37	5e01b7f4807e2b706c829ef5	5	3	2	8	HA_MC_Grid	1
5e1de2b800b3a444404c3f37	5e01b7f4807e2b706c829f09	5	3	2	9	HA_MC_Grid	1
5e1de2b800b3a444404c3f37	5e01b7f0807e2b706c8294e4	8	6	5	0	AG_FITB	1
5e1de2b800b3a444404c3f37	5e01b7f1807e2b706c82950c	8	6	5	1	AG_FITB	1
5e1de2b800b3a444404c3f37	5e01b7f5807e2b706c82a1e8	7	5	4	0	AG_FITB	1
5e1de2b800b3a444404c3f37	5e01b7f5807e2b706c82a20c	7	5	4	1	AG_FITB	1
5e1de2b800b3a444404c3f37	5e01b7f5807e2b706c82a230	7	5	4	2	AG_FITB	1
5e1de2b800b3a444404c3f37	5e01b807807e2b706c82d423	7	5	4	3	HA_DnD_Table	1
5e1de2b800b3a444404c3f37	5e01b807807e2b706c82d43b	7	5	4	4	HA_DnD_Table	1
5e1de2b800b3a444404c3f37	5e01b807807e2b706c82d453	7	5	4	5	HA_DnD_Table	1
5e1de2b800b3a444404c3f37	5e01b807807e2b706c82d46b	7	5	4	6	HA_DnD_Table	1
5e1de2b800b3a444404c3f37	5e01b807807e2b706c82d4a5	7	5	4	7	HA_MCMS	1
5e1de2b800b3a444404c3f37	5e01b7f7807e2b706c82a6a6	7	5	4	8	HA_SelfReport	1
5e1de2b800b3a444404c3f37	5e01b7f7807e2b706c82a6d2	7	5	4	9	HA_SelfReport	1
5e1de2b800b3a444404c3f37	5e01b816807e2b706c82ff76	43	41	1	11	HA_DnD_Table	0
5e1de2b800b3a444404c3f37	5e01b816807e2b706c82ff8e	43	41	1	12	HA_DnD_Table	0
5e1de2b800b3a444404c3f37	5e01b816807e2b706c82ffa6	43	41	1	13	HA_DnD_Table	0
5e1de2b800b3a444404c3f37	5e01b7de807e2b706c825ed5	43	41	1	8	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b7de807e2b706c825f23	43	41	1	9	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b7de807e2b706c825f71	43	41	1	10	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b7e4807e2b706c827067	43	41	1	0	AG_FITB	0
5e1de2b800b3a444404c3f37	5e01b7e4807e2b706c82708b	43	41	1	1	AG_FITB	0
5e1de2b800b3a444404c3f37	5e01b7e4807e2b706c8270b3	43	41	1	2	AG_Matching	0
5e1de2b800b3a444404c3f37	5e01b7e4807e2b706c8270c3	43	41	1	3	AG_Matching	0
5e1de2b800b3a444404c3f37	5e01b7e4807e2b706c8270d3	43	41	1	4	AG_Matching	0
5e1de2b800b3a444404c3f37	5e01b7e4807e2b706c8270fb	43	41	1	5	AG_Matching	0
5e1de2b800b3a444404c3f37	5e01b7e4807e2b706c82710b	43	41	1	6	AG_Matching	0
5e1de2b800b3a444404c3f37	5e01b7e4807e2b706c82711b	43	41	1	7	AG_Matching	0
5e1de2b800b3a444404c3f37	5e01b81c807e2b706c830e4d	34	32	5	6	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b81c807e2b706c830e9b	34	32	5	7	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b81c807e2b706c830ee9	34	32	5	8	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b81c807e2b706c830f37	34	32	5	9	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b7e5807e2b706c8273e1	34	32	5	0	AG_FITB	0
5e1de2b800b3a444404c3f37	5e01b7e5807e2b706c827401	34	32	5	1	AG_FITB	0
5e1de2b800b3a444404c3f37	5e01b7e5807e2b706c827425	34	32	5	2	AG_FITB	0
5e1de2b800b3a444404c3f37	5e01b7db807e2b706c825740	34	32	5	3	HA_FITB	0
5e1de2b800b3a444404c3f37	5e01b7db807e2b706c82576e	34	32	5	4	HA_Pulldown	0
5e1de2b800b3a444404c3f37	5e01b7db807e2b706c82579c	34	32	5	5	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b7ef807e2b706c828fe7	16	14	1	2	HA_MCMS	1
5e1de2b800b3a444404c3f37	5e01b7e5807e2b706c8274f5	16	14	1	0	AG_FITB	1
5e1de2b800b3a444404c3f37	5e01b7e5807e2b706c827519	16	14	1	1	AG_FITB	1
5e1de2b800b3a444404c3f37	5e01b807807e2b706c82d5db	35	33	6	17	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b807807e2b706c82d609	35	33	6	18	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b808807e2b706c82d637	35	33	6	19	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b808807e2b706c82d665	35	33	6	20	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b7fb807e2b706c82b153	35	33	6	7	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b7fb807e2b706c82b1a1	35	33	6	8	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b7fb807e2b706c82b1ef	35	33	6	9	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b7fb807e2b706c82b23d	35	33	6	10	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b7fb807e2b706c82b28b	35	33	6	11	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b7fb807e2b706c82b2e5	35	33	6	12	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b7fb807e2b706c82b333	35	33	6	13	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b7fb807e2b706c82b381	35	33	6	14	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b7fb807e2b706c82b3d9	35	33	6	15	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b7fc807e2b706c82b427	35	33	6	16	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b7e3807e2b706c826f0d	35	33	6	0	AG_FITB	0
5e1de2b800b3a444404c3f37	5e01b7e3807e2b706c826f35	35	33	6	1	AG_Matching	0
5e1de2b800b3a444404c3f37	5e01b7e3807e2b706c826f49	35	33	6	2	AG_Matching	0
5e1de2b800b3a444404c3f37	5e01b7e3807e2b706c826f5d	35	33	6	3	AG_Matching	0
5e1de2b800b3a444404c3f37	5e01b7e3807e2b706c826f89	35	33	6	4	AG_Matching	0
5e1de2b800b3a444404c3f37	5e01b7e3807e2b706c826f9d	35	33	6	5	AG_Matching	0
5e1de2b800b3a444404c3f37	5e01b7e3807e2b706c826fb1	35	33	6	6	AG_Matching	0
5e1de2b800b3a444404c3f37	5e01b811807e2b706c82ef69	3	1	0	0	AG_FITB	1
5e1de2b800b3a444404c3f37	5e01b811807e2b706c82ef8f	3	1	0	1	AG_FITB	1
5e1de2b800b3a444404c3f37	5e01b811807e2b706c82efb5	3	1	0	2	AG_FITB	1
5e1de2b800b3a444404c3f37	5e01b812807e2b706c82f457	3	1	0	3	HA_Pulldown	1
5e1de2b800b3a444404c3f37	5e01b812807e2b706c82f485	3	1	0	4	HA_Pulldown	1
5e1de2b800b3a444404c3f37	5e01b813807e2b706c82f4b3	3	1	0	5	HA_MC	1
5e1de2b800b3a444404c3f37	5e01b7ee807e2b706c828ea9	3	1	0	6	HA_SelfReport	1
5e1de2b800b3a444404c3f37	5e01b7ee807e2b706c828ed5	3	1	0	7	HA_SelfReport	1
5e1de2b800b3a444404c3f37	5e01b811807e2b706c82f185	15	13	0	0	AG_FITB	1
5e1de2b800b3a444404c3f37	5e01b7e2807e2b706c826c14	15	13	0	1	HA_SelfReport	1
5e1de2b800b3a444404c3f37	5e01b7e6807e2b706c8276b5	20	18	5	8	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b7e6807e2b706c827703	20	18	5	9	HA_MC	0
5e1de2b800b3a444404c3f37	5e01b811807e2b706c82ef1b	20	18	5	0	AG_FITB	0
5e1de2b800b3a444404c3f37	5e01b811807e2b706c82ef3f	20	18	5	1	AG_FITB	0
5e1de2b800b3a444404c3f37	5e01b7f6807e2b706c82a4a8	20	18	5	2	HA_DnD_Table	0
5e1de2b800b3a444404c3f37	5e01b7f6807e2b706c82a4c0	20	18	5	3	HA_DnD_Table	0
5e1de2b800b3a444404c3f37	5e01b7f6807e2b706c82a4d8	20	18	5	4	HA_DnD_Table	0
5e1de2b800b3a444404c3f37	5e01b7f6807e2b706c82a536	20	18	5	5	HA_Pulldown	0
5e1de2b800b3a444404c3f37	5e01b7f6807e2b706c82a558	20	18	5	6	HA_Pulldown	0
5e1de2b800b3a444404c3f37	5e01b7f6807e2b706c82a57a	20	18	5	7	HA_Pulldown	0
5e1de2b800b3a444404c3f37	5e01b7f8807e2b706c82aa9d	4	2	1	0	HA_Pulldown	1
5e1de2b800b3a444404c3f37	5e01b7f8807e2b706c82aab5	4	2	1	1	HA_Pulldown	1
5e1de2b800b3a444404c3f37	5e01b7f8807e2b706c82aacd	4	2	1	2	HA_Pulldown	1
5e1de2b800b3a444404c3f37	5e01b7f8807e2b706c82aaf1	4	2	1	3	HA_FITB	1
5e1de2b800b3a444404c3f37	5e01b801807e2b706c82c4e0	10	8	7	0	HA_Pulldown	1
5e1de2b800b3a444404c3f37	5e01b801807e2b706c82c4f8	10	8	7	1	HA_Pulldown	1
5e1de2b800b3a444404c3f37	5e01b801807e2b706c82c510	10	8	7	2	HA_Pulldown	1
5e1de2b800b3a444404c3f37	5e01b802807e2b706c82c59a	10	8	7	3	HA_MC_Grid	1
5e1de2b800b3a444404c3f37	5e01b802807e2b706c82c5b2	10	8	7	4	HA_MC_Grid	1
5e1de2b800b3a444404c3f37	5e01b802807e2b706c82c5ca	10	8	7	5	HA_MC_Grid	1
5e1de2b800b3a444404c3f37	5e01b802807e2b706c82c5e2	10	8	7	6	HA_MC_Grid	1
5e1de2b800b3a444404c3f37	5e01b802807e2b706c82c5fa	10	8	7	7	HA_MC_Grid	1
5e1de2b800b3a444404c3f37	5e01b802807e2b706c82c612	10	8	7	8	HA_MC_Grid	1
5e1de2b800b3a444404c3f37	5e01b802807e2b706c82c62a	10	8	7	9	HA_MC_Grid	1
5e1de2b800b3a444404c3f37	5e01b800807e2b706c82c0bf	9	7	6	0	AG_Matching	1
5e1de2b800b3a444404c3f37	5e01b800807e2b706c82c0d3	9	7	6	1	AG_Matching	1
5e1de2b800b3a444404c3f37	5e01b800807e2b706c82c0e7	9	7	6	2	AG_Matching	1
5e1de2b800b3a444404c3f37	5e01b800807e2b706c82c131	9	7	6	3	HA_Pulldown	1
5e1de2b800b3a444404c3f37	5e01b800807e2b706c82c149	9	7	6	4	HA_Pulldown	1
5e1de2b800b3a444404c3f37	5e01b800807e2b706c82c161	9	7	6	5	HA_Pulldown	1
5e1de2b800b3a444404c3f37	5e01b800807e2b706c82c1a0	9	7	6	6	HA_Pulldown	1
5e1de2b800b3a444404c3f37	5e01b800807e2b706c82c1b8	9	7	6	7	HA_Pulldown	1
5e1de2b800b3a444404c3f37	5e01b800807e2b706c82c1f7	9	7	6	8	HA_Pulldown	1
5e1de2b800b3a444404c3f37	5e01b800807e2b706c82c20f	9	7	6	9	HA_Pulldown	1
5e1de2b800b3a444404c3f37	5e01b800807e2b706c82c24e	9	7	6	10	HA_Pulldown	1
5e1de2b800b3a444404c3f37	5e01b801807e2b706c82c266	9	7	6	11	HA_Pulldown	1
5e1de2b800b3a444404c3f37	5e01b7fe807e2b706c82bbf0	9	7	6	12	HA_MCMS	1
5e1de2b800b3a444404c3f37	5e01b814807e2b706c82f99e	6	4	3	10	HA_MC	1
5e1de2b800b3a444404c3f37	5e01b814807e2b706c82f9d2	6	4	3	11	HA_SelfReport	1
