student	question	course_page_number	unit_page_number	module_page_number	page_question_number	question_type	answered	correct
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b38287dc	75	21	7	2	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b38287f0	75	21	7	3	AG_Matching	1	0
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b3828804	75	21	7	4	AG_Matching	1	0
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b3828740	3	1	0	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a61807e2b60b382876a	182	32	4	0	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a62807e2b60b3828a3a	16	14	1	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a62807e2b60b3828a5c	16	14	1	1	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a72807e2b60b382b4c8	16	14	1	2	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a62807e2b60b3828928	44	17	2	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a62807e2b60b382894a	44	17	2	1	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a62807e2b60b382896c	44	17	2	2	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a62807e2b60b382898e	44	17	2	3	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a62807e2b60b38289b0	44	17	2	4	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a62807e2b60b3828896	10	8	7	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a62807e2b60b38288b8	10	8	7	1	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a62807e2b60b38288de	10	8	7	2	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a62807e2b60b38288ee	10	8	7	3	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a62807e2b60b38288fe	10	8	7	4	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a62807e2b60b38289da	88	6	5	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a5e807e2b60b3827fec	116	9	8	0	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b382800e	116	9	8	1	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b3828030	116	9	8	2	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a75807e2b60b382bd3e	116	9	8	3	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a75807e2b60b382bd6c	116	9	8	4	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a75807e2b60b382bd9a	116	9	8	5	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a5e807e2b60b3827f10	60	6	5	0	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a5e807e2b60b3827f32	60	6	5	1	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a5e807e2b60b3827f54	60	6	5	2	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a69807e2b60b3829cda	22	20	7	3	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a69807e2b60b3829d08	22	20	7	4	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a69807e2b60b3829d36	22	20	7	5	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a5e807e2b60b3827f7e	22	20	7	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a5e807e2b60b3827fa0	22	20	7	1	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a5e807e2b60b3827fc2	22	20	7	2	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a5e807e2b60b3827ea2	49	22	7	0	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a5e807e2b60b3827ec4	49	22	7	1	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a5e807e2b60b3827ee6	49	22	7	2	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b38281ea	84	2	1	0	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b38281fa	84	2	1	1	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b382820a	84	2	1	2	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b3828230	84	2	1	3	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b3828240	84	2	1	4	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b3828250	84	2	1	5	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b3828276	84	2	1	6	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b3828286	84	2	1	7	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b3828296	84	2	1	8	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b38282bc	84	2	1	9	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b38282cc	84	2	1	10	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b38282dc	84	2	1	11	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b38282fe	84	2	1	12	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b3828324	84	2	1	13	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b3828334	84	2	1	14	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a60807e2b60b3828344	84	2	1	15	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b38280a6	166	16	1	0	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b38280cc	166	16	1	1	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b38280dc	166	16	1	2	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b38280ec	166	16	1	3	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b382810e	166	16	1	4	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b3828134	166	16	1	5	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b3828144	166	16	1	6	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b3828154	166	16	1	7	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b382817a	166	16	1	8	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b382818a	166	16	1	9	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b382819a	166	16	1	10	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b38281bc	166	16	1	11	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b382805a	104	22	9	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a5f807e2b60b382807c	104	22	9	1	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a5e807e2b60b3827e14	95	13	0	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a5e807e2b60b3827d66	45	18	3	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a5d807e2b60b3827bec	130	23	7	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a5d807e2b60b3827c0e	130	23	7	1	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a5d807e2b60b3827cea	23	21	8	0	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a5d807e2b60b3827d10	23	21	8	1	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5d807e2b60b3827d24	23	21	8	2	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5d807e2b60b3827d38	23	21	8	3	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a74807e2b60b382b930	23	21	8	4	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a74807e2b60b382b95e	23	21	8	5	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a74807e2b60b382b98c	23	21	8	6	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a74807e2b60b382b9ba	23	21	8	7	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a5a807e2b60b382736d	65	11	10	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a5a807e2b60b3827397	77	23	9	0	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a5a807e2b60b38273b9	77	23	9	1	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a78807e2b60b382c4d4	77	23	9	2	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a78807e2b60b382c502	77	23	9	3	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a5a807e2b60b3827481	158	8	7	0	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a5a807e2b60b38274a3	158	8	7	1	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a5a807e2b60b38274c5	158	8	7	2	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a5a807e2b60b38274e7	158	8	7	3	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a5a807e2b60b38273e7	47	20	5	0	AG_Matching	1	0
5e13661d7ff4804465ff665f	5dfa6a5a807e2b60b38273fb	47	20	5	1	AG_Matching	1	0
5e13661d7ff4804465ff665f	5dfa6a5a807e2b60b382740f	47	20	5	2	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5a807e2b60b3827435	47	20	5	3	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a5a807e2b60b3827457	47	20	5	4	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a78807e2b60b382c410	47	20	5	5	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a78807e2b60b382c43e	47	20	5	6	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a5a807e2b60b38272fd	115	8	7	0	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a5a807e2b60b3827323	115	8	7	1	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5a807e2b60b3827333	115	8	7	2	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a5a807e2b60b3827343	115	8	7	3	AG_Matching	1	1
5e13661d7ff4804465ff665f	5dfa6a64807e2b60b3828d7a	173	23	8	4	HA_MC	1	1
5e13661d7ff4804465ff665f	5dfa6a59807e2b60b3827173	173	23	8	0	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a59807e2b60b3827195	173	23	8	1	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a59807e2b60b38271b7	173	23	8	2	AG_FITB	1	0
5e13661d7ff4804465ff665f	5dfa6a59807e2b60b38271d9	173	23	8	3	AG_FITB	1	1
5e13661d7ff4804465ff665f	5dfa6a5c807e2b60b38279a0	188	38	10	0	AG_Matching	1	1
